year,fylke,school,program,level,category,state,actual,forecast,p_fill,p_fill_raw,history_years,last_year_value
2026,Vestland,Kvinnherad vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,47.5,35.59,0.747,0.936,3,28.6
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,bygg- og anleggsteknikk,Vg1,BA,num,34.4,36.21,0.899,0.994,6,36.6
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,elektro og datateknologi,Vg1,EL,num,47.8,45.2,0.943,0.999,5,46.3
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,"elektro og datateknologi, sk 3 år",Vg1,EL,num,48.1,46.43,0.929,0.998,5,47.6
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,teknologi- og industrifag,Vg1,TP,num,42.7,42.65,0.935,0.998,5,43.8
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,automatisering,Vg2,EL,num,53.8,48.5,0.932,0.998,5,52.9
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,brønnteknikk,Vg2,TP,num,52.5,49.54,0.944,0.999,5,52.5
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,elenergi og ekom,Vg2,EL,num,50.0,46.26,0.939,0.998,5,50.0
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,industriteknologi,Vg2,TP,num,47.5,39.98,0.905,0.995,2,47.8
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,kjemiprosess- og laboratorief,Vg2,TP,num,52.5,48.41,0.929,0.997,4,52.5
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,maritime fag,Vg2,TP,num,46.3,44.01,0.929,0.997,5,45.0
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,tømrer,Vg2,BA,num,37.1,36.01,0.898,0.994,5,27.1
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,automatiseringsfaget,Vg3,EL,num,45.7,44.08,0.783,0.958,4,45.7
2026,Vestland,Laksevåg og Bergen Maritime videregående skole,maritim elektrikerfaget vg3 sk,Vg3,EL,num,53.3,47.89,0.91,0.996,2,48.8
2026,Vestland,Langhaugen videregående skole,"musikk, dans og drama, dans",Vg1,MD,num,51.0,43.73,0.872,0.989,4,47.8
2026,Vestland,Langhaugen videregående skole,"musikk, dans og drama, musikk",Vg1,MD,num,55.3,50.81,0.895,0.993,4,55.6
2026,Vestland,Langhaugen videregående skole,studiespesialisering,Vg1,ST,num,49.1,46.83,0.891,0.993,9,48.1
2026,Vestland,Måløy vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,31.4,30.66,0.746,0.936,5,27.5
2026,Vestland,Måløy vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,30.6,36.1,0.847,0.983,6,35.6
2026,Vestland,Måløy vidaregåande skule,naturbruk,Vg1,NA,num,34.3,35.07,0.87,0.989,6,33.1
2026,Vestland,Måløy vidaregåande skule,restaurant- og matfag,Vg1,RM,open,,31.25,0.568,0.709,3,40.0
2026,Vestland,Måløy vidaregåande skule,studiespesialisering,Vg1,ST,num,34.7,39.71,0.834,0.979,6,36.3
2026,Vestland,Måløy vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,39.4,33.3,0.759,0.944,4,34.7
2026,Vestland,Måløy vidaregåande skule,akvakultur,Vg2,NA,open,,32.8,0.755,0.942,4,37.1
2026,Vestland,Måløy vidaregåande skule,fiske og fangst,Vg2,NA,num,35.0,39.46,0.889,0.993,5,38.6
2026,Vestland,Måløy vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,28.76,0.792,0.963,1,18.6
2026,Vestland,Måløy vidaregåande skule,kjøretøy,Vg2,TP,num,22.5,29.94,0.735,0.927,4,28.8
2026,Vestland,Måløy vidaregåande skule,kokk- og servitørfag,Vg2,RM,open,,30.11,0.705,0.902,3,32.9
2026,Vestland,Måløy vidaregåande skule,maritime fag,Vg2,TP,num,32.9,35.71,0.795,0.964,4,37.8
2026,Vestland,Måløy vidaregåande skule,tømrer,Vg2,BA,open,,28.86,0.745,0.935,4,27.1
2026,Vestland,Nordahl Grieg videregående skole,helse- og oppvekstfag,Vg1,HS,num,33.3,37.8,0.862,0.987,5,37.1
2026,Vestland,Nordahl Grieg videregående skole,"helse- og oppvekstfag, sk 3 år",Vg1,HS,num,40.0,42.82,0.85,0.984,4,41.7
2026,Vestland,Nordahl Grieg videregående skole,medier og kommunikasjon,Vg1,MK,num,40.7,41.7,0.883,0.992,6,40.2
2026,Vestland,Nordahl Grieg videregående skole,studiespesialisering,Vg1,ST,num,43.4,44.58,0.881,0.991,9,43.8
2026,Vestland,Nordahl Grieg videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,34.3,34.48,0.896,0.994,5,36.7
2026,Vestland,Nordahl Grieg videregående skole,helsearbeiderfag,Vg2,HS,num,22.5,39.15,0.9,0.994,5,37.8
2026,Vestland,Nordahl Grieg videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,36.4,44.83,0.921,0.997,4,43.8
2026,Vestland,Odda vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,27.1,32.68,0.701,0.898,5,38.1
2026,Vestland,Odda vidaregåande skule,elektro og datateknologi,Vg1,EL,num,30.0,35.63,0.782,0.958,4,36.3
2026,Vestland,Odda vidaregåande skule,helse- og oppvekstfag,Vg1,HS,open,,33.01,0.542,0.658,4,31.3
2026,Vestland,Odda vidaregåande skule,studiespesialisering,Vg1,ST,open,,39.49,0.502,0.575,4,33.3
2026,Vestland,Odda vidaregåande skule,teknologi- og industrifag,Vg1,TP,open,,32.13,0.868,0.989,5,35.6
2026,Vestland,Odda vidaregåande skule,elenergi og ekom,Vg2,EL,num,32.9,33.56,0.771,0.951,3,25.7
2026,Vestland,Odda vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,27.34,0.736,0.928,3,20.0
2026,Vestland,Odda vidaregåande skule,industriteknologi,Vg2,TP,open,,28.97,0.735,0.928,4,26.3
2026,Vestland,Odda vidaregåande skule,kjemiprosess- og laboratorief,Vg2,TP,open,,38.58,0.755,0.941,3,40.0
2026,Vestland,Odda vidaregåande skule,"smed, lal",Vg2,DT,num,45.0,38.28,0.61,0.781,1,40.0
2026,Vestland,Odda vidaregåande skule,tømrer,Vg2,BA,open,,30.75,0.704,0.901,3,38.6
2026,Vestland,Olsvikåsen videregående skole,helse- og oppvekstfag,Vg1,HS,num,31.9,38.38,0.909,0.995,6,38.7
2026,Vestland,Olsvikåsen videregående skole,"helse- og oppvekstfag, sk 3 år",Vg1,HS,num,41.0,43.08,0.943,0.998,5,41.8
2026,Vestland,Olsvikåsen videregående skole,"kunst, design og arkitektur",Vg1,KD,num,36.9,39.6,0.903,0.995,6,41.3
2026,Vestland,Olsvikåsen videregående skole,studiespesialisering,Vg1,ST,num,43.1,45.93,0.898,0.994,9,44.4
2026,Vestland,Olsvikåsen videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,38.8,37.48,0.913,0.996,5,33.8
2026,Vestland,Olsvikåsen videregående skole,helsearbeiderfag,Vg2,HS,num,38.8,38.61,0.917,0.996,5,38.8
2026,Vestland,Os vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,35.1,32.39,0.803,0.968,5,31.2
2026,Vestland,Os vidaregåande skule,elektro og datateknologi,Vg1,EL,num,37.7,37.78,0.865,0.988,4,34.2
2026,Vestland,Os vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,36.9,34.59,0.888,0.992,6,38.8
2026,Vestland,Os vidaregåande skule,"helse- og oppvekstfag, sk 3 år",Vg1,HS,num,38.1,39.67,0.916,0.996,2,36.0
2026,Vestland,Os vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,35.3,37.97,0.893,0.993,4,40.4
2026,Vestland,Os vidaregåande skule,studiespesialisering,Vg1,ST,num,44.2,41.48,0.827,0.977,0,
2026,Vestland,Os vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,36.3,34.59,0.931,0.998,5,35.3
2026,Vestland,Os vidaregåande skule,ambulansefag,Vg2,HS,num,56.3,53.41,0.946,0.999,5,55.6
2026,Vestland,Os vidaregåande skule,"anleggsteknikk, lal",Vg2,BA,num,41.3,38.08,0.902,0.995,1,37.1
2026,Vestland,Os vidaregåande skule,arbeidsmaskiner,Vg2,TP,num,40.0,35.75,0.926,0.997,5,36.7
2026,Vestland,Os vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,36.7,35.64,0.893,0.993,5,25.0
2026,Vestland,Os vidaregåande skule,elenergi og ekom,Vg2,EL,num,36.3,38.74,0.935,0.998,5,38.8
2026,Vestland,Os vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,34.8,0.897,0.994,5,15.0
2026,Vestland,Os vidaregåande skule,kjøretøy,Vg2,TP,num,28.9,30.09,0.793,0.963,4,31.3
2026,Vestland,Os vidaregåande skule,"salg, service og reiseliv",Vg2,SR,num,37.5,33.99,0.832,0.979,0,
2026,Vestland,Os vidaregåande skule,transport og logistikk,Vg2,TP,num,32.5,27.4,0.81,0.971,4,24.4
2026,Vestland,Os vidaregåande skule,tømrer,Vg2,BA,num,34.3,27.48,0.893,0.993,5,17.1
2026,Vestland,Os vidaregåande skule,"anleggsmaskinmekanikerfaget, lal",Vg3,TP,num,42.9,36.86,0.908,0.995,1,37.1
2026,Vestland,Os vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,40.0,39.38,0.918,0.996,4,43.8
2026,Vestland,Osterøy vidaregåande skule,elektro og datateknologi,Vg1,EL,num,43.1,37.47,0.903,0.995,5,37.2
2026,Vestland,Osterøy vidaregåande skule,helse- og oppvekstfag,Vg1,HS,open,,30.77,0.732,0.925,5,35.9
2026,Vestland,Osterøy vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,22.7,31.15,0.801,0.967,4,31.9
2026,Vestland,Osterøy vidaregåande skule,elenergi og ekom,Vg2,EL,open,,38.5,0.897,0.994,5,32.9
2026,Vestland,Osterøy vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,31.66,0.745,0.935,4,40.0
2026,Vestland,Osterøy vidaregåande skule,industriteknologi,Vg2,TP,open,,26.55,0.772,0.952,4,24.3
2026,Vestland,Sandsli videregående skole,restaurant- og matfag,Vg1,RM,num,30.7,32.67,0.715,0.911,5,34.4
2026,Vestland,Sandsli videregående skole,studiespesialisering,Vg1,ST,num,43.8,42.26,0.872,0.989,9,45.9
2026,Vestland,Sandsli videregående skole,baker og konditor,Vg2,RM,open,,31.77,0.851,0.984,5,40.0
2026,Vestland,Sandsli videregående skole,kokk- og servitørfag,Vg2,RM,num,21.4,26.66,0.863,0.988,5,22.9
2026,Vestland,Sandsli videregående skole,påbygg gen studiekomp e/yrkeskomp,Vg3,PB,num,40.0,41.06,0.863,0.987,0,
2026,Vestland,Sandsli videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,41.3,40.68,0.897,0.994,0,
2026,Vestland,Slåtthaug videregående skole,bygg- og anleggsteknikk,Vg1,BA,num,34.7,31.85,0.871,0.989,6,34.7
2026,Vestland,Slåtthaug videregående skole,elektro og datateknologi,Vg1,EL,num,40.8,38.76,0.921,0.997,5,40.7
2026,Vestland,Slåtthaug videregående skole,helse- og oppvekstfag,Vg1,HS,num,29.3,33.3,0.763,0.947,5,36.0
2026,Vestland,Slåtthaug videregående skole,teknologi- og industrifag,Vg1,TP,num,37.8,34.72,0.911,0.996,5,38.2
2026,Vestland,Slåtthaug videregående skole,automatisering,Vg2,EL,num,48.6,40.62,0.907,0.995,5,47.5
2026,Vestland,Slåtthaug videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,31.1,31.01,0.869,0.989,5,31.3
2026,Vestland,Slåtthaug videregående skole,betong og mur,Vg2,BA,open,,26.9,0.793,0.963,4,28.6
2026,Vestland,Slåtthaug videregående skole,"bilskade, lakk og karosseri",Vg2,TP,num,21.4,26.19,0.785,0.959,4,20.0
2026,Vestland,Slåtthaug videregående skole,elenergi og ekom,Vg2,EL,num,40.0,36.88,0.916,0.996,5,40.0
2026,Vestland,Slåtthaug videregående skole,helsearbeiderfag,Vg2,HS,num,31.3,30.92,0.775,0.954,4,23.8
2026,Vestland,Slåtthaug videregående skole,industriteknologi,Vg2,TP,open,,34.3,0.8,0.967,4,30.0
2026,Vestland,Slåtthaug videregående skole,kjøretøy,Vg2,TP,num,27.5,28.12,0.76,0.945,4,35.7
2026,Vestland,Slåtthaug videregående skole,"kulde-, varmepumpe-, vent.tekn",Vg2,EL,open,,31.13,0.806,0.969,3,30.0
2026,Vestland,Slåtthaug videregående skole,tømrer,Vg2,BA,open,,30.37,0.87,0.989,5,22.9
2026,Vestland,Slåtthaug videregående skole,automatiseringsfaget,Vg3,EL,open,,35.61,0.741,0.932,4,38.6
2026,Vestland,Slåtthaug videregående skole,påbygg gen studiekomp e/yrkeskomp,Vg3,PB,num,41.3,39.1,0.825,0.977,0,
2026,Vestland,Slåtthaug videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,30.0,38.34,0.896,0.994,4,43.8
2026,Vestland,Sogndal vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,open,,26.19,0.601,0.767,4,23.8
2026,Vestland,Sogndal vidaregåande skule,elektro og datateknologi,Vg1,EL,num,39.4,38.25,0.912,0.996,5,37.7
2026,Vestland,Sogndal vidaregåande skule,helse- og oppvekstfag,Vg1,HS,open,,33.76,0.854,0.985,6,40.0
2026,Vestland,Sogndal vidaregåande skule,idrettsfag,Vg1,ID,num,45.8,39.85,0.878,0.991,6,42.4
2026,Vestland,Sogndal vidaregåande skule,restaurant- og matfag,Vg1,RM,open,,27.9,0.667,0.861,3,25.3
2026,Vestland,Sogndal vidaregåande skule,"salg, service og reiseliv",Vg1,SR,open,,29.64,0.838,0.981,4,32.5
2026,Vestland,Sogndal vidaregåande skule,studiespesialisering,Vg1,ST,open,,37.44,0.428,0.411,3,30.5
2026,Vestland,Sogndal vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,31.3,32.46,0.902,0.995,5,31.6
2026,Vestland,Sogndal vidaregåande skule,anleggsteknikk,Vg2,BA,num,31.4,34.63,0.919,0.997,5,34.3
2026,Vestland,Sogndal vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,open,,28.64,0.859,0.986,5,25.0
2026,Vestland,Sogndal vidaregåande skule,betong og mur,Vg2,BA,open,,28.41,0.733,0.926,4,25.0
2026,Vestland,Sogndal vidaregåande skule,datateknologi og elektronikk,Vg2,EL,num,38.6,27.27,0.752,0.94,3,14.4
2026,Vestland,Sogndal vidaregåande skule,elenergi og ekom,Vg2,EL,num,40.0,39.11,0.907,0.995,5,37.1
2026,Vestland,Sogndal vidaregåande skule,helsearbeiderfag,Vg2,HS,num,33.8,29.86,0.761,0.946,4,27.5
2026,Vestland,Sogndal vidaregåande skule,kjøretøy,Vg2,TP,num,31.3,23.66,0.852,0.985,5,16.3
2026,Vestland,Sogndal vidaregåande skule,kokk- og servitørfag,Vg2,RM,open,,26.44,0.716,0.912,3,24.3
2026,Vestland,Sogndal vidaregåande skule,rørlegger,Vg2,BA,open,,33.93,0.789,0.961,4,34.3
2026,Vestland,Sogndal vidaregåande skule,"salg, service og reiseliv",Vg2,SR,open,,30.17,0.749,0.937,0,
2026,Vestland,Sogndal vidaregåande skule,transport og logistikk,Vg2,TP,num,27.5,23.63,0.765,0.948,4,20.0
2026,Vestland,Sogndal vidaregåande skule,tømrer,Vg2,BA,open,,29.93,0.755,0.942,4,32.9
2026,Vestland,Sogndal vidaregåande skule,dataelektronikerfaget,Vg3,EL,open,,30.14,0.719,0.914,4,25.7
2026,Vestland,Sotra vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,31.4,31.08,0.79,0.962,5,30.7
2026,Vestland,Sotra vidaregåande skule,elektro og datateknologi,Vg1,EL,num,38.8,38.34,0.932,0.998,5,37.8
2026,Vestland,Sotra vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,32.1,32.98,0.782,0.958,5,37.1
2026,Vestland,Sotra vidaregåande skule,idrettsfag,Vg1,ID,num,40.4,42.68,0.901,0.994,6,38.1
2026,Vestland,Sotra vidaregåande skule,restaurant- og matfag,Vg1,RM,num,28.6,32.96,0.824,0.976,6,32.7
2026,Vestland,Sotra vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,37.7,36.63,0.879,0.991,4,40.4
2026,Vestland,Sotra vidaregåande skule,studiespesialisering,Vg1,ST,num,44.9,40.12,0.867,0.988,9,42.7
2026,Vestland,Sotra vidaregåande skule,"studiespesialisering, teknologifag",Vg1,ST,num,45.3,41.73,0.882,0.991,4,42.3
2026,Vestland,Sotra vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,40.0,36.83,0.923,0.997,5,40.0
2026,Vestland,Sotra vidaregåande skule,automatisering,Vg2,EL,num,50.0,42.72,0.919,0.997,5,47.5
2026,Vestland,Sotra vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,38.8,35.66,0.788,0.961,4,30.0
2026,Vestland,Sotra vidaregåande skule,betong og mur,Vg2,BA,open,,28.49,0.769,0.95,4,22.9
2026,Vestland,Sotra vidaregåande skule,elenergi og ekom,Vg2,EL,num,44.3,39.29,0.928,0.997,5,40.0
2026,Vestland,Sotra vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,35.61,0.888,0.992,5,30.0
2026,Vestland,Sotra vidaregåande skule,industriteknologi,Vg2,TP,num,36.3,36.67,0.905,0.995,5,43.8
2026,Vestland,Sotra vidaregåande skule,kjøretøy,Vg2,TP,num,30.0,29.46,0.78,0.957,4,28.6
2026,Vestland,Sotra vidaregåande skule,kokk- og servitørfag,Vg2,RM,num,30.0,30.07,0.753,0.941,4,28.6
2026,Vestland,Sotra vidaregåande skule,"salg, service og reiseliv",Vg2,SR,open,,33.78,0.811,0.971,0,
2026,Vestland,Sotra vidaregåande skule,tømrer,Vg2,BA,open,,30.22,0.789,0.961,4,30.0
2026,Vestland,Sotra vidaregåande skule,automatiseringsfaget,Vg3,EL,open,,38.43,0.762,0.946,4,38.6
2026,Vestland,Sotra vidaregåande skule,påbygg gen studiekomp e/yrkeskomp,Vg3,PB,num,33.8,41.14,0.854,0.985,0,
2026,Vestland,Sotra vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,37.5,40.14,0.909,0.995,4,45.0
2026,Vestland,Stend vidaregåande skule,idrettsfag,Vg1,ID,num,47.4,43.88,0.892,0.993,6,42.7
2026,Vestland,Stend vidaregåande skule,naturbruk,Vg1,NA,open,,33.42,0.89,0.993,3,33.1
2026,Vestland,Stend vidaregåande skule,"naturbruk, anleggsgartner",Vg1,NA,open,,30.67,0.63,0.813,3,26.5
2026,Vestland,Stend vidaregåande skule,"naturbruk, dyrefag",Vg1,NA,num,29.4,30.87,0.88,0.991,4,32.1
2026,Vestland,Stend vidaregåande skule,"naturbruk, friluftsliv",Vg1,NA,num,37.2,36.81,0.872,0.989,5,31.9
2026,Vestland,Stend vidaregåande skule,"naturbruk, hest",Vg1,NA,num,40.0,38.05,0.747,0.936,3,41.8
2026,Vestland,Stend vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,36.9,35.92,0.863,0.988,4,40.0
2026,Vestland,Stend vidaregåande skule,anleggsgartner,Vg2,BA,num,32.9,31.02,0.775,0.954,4,27.1
2026,Vestland,Stend vidaregåande skule,heste- og dyrefag,Vg2,NA,num,32.9,31.91,0.763,0.947,4,35.7
2026,Vestland,Stend vidaregåande skule,landbruk og gartnernæring,Vg2,NA,open,,28.54,0.766,0.949,2,26.3
2026,Vestland,Stend vidaregåande skule,"landbruk/gartnernæring, friluftsliv",Vg2,NA,open,,35.13,0.854,0.985,4,35.7
2026,Vestland,Stend vidaregåande skule,"salg, service og reiseliv",Vg2,SR,num,34.4,33.26,0.787,0.96,0,
2026,Vestland,Stend vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,41.4,42.62,0.9,0.994,4,41.3
2026,Vestland,Stord vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,26.9,29.19,0.535,0.645,4,33.8
2026,Vestland,Stord vidaregåande skule,elektro og datateknologi,Vg1,EL,num,37.1,35.71,0.745,0.935,4,36.9
2026,Vestland,Stord vidaregåande skule,idrettsfag,Vg1,ID,num,35.6,38.19,0.742,0.933,5,37.5
2026,Vestland,Stord vidaregåande skule,informasjonsteknologi og medieproduksjon,Vg1,IM,num,27.2,33.84,0.857,0.986,6,36.2
2026,Vestland,Stord vidaregåande skule,medier og kommunikasjon,Vg1,MK,num,22.7,36.4,0.812,0.971,5,36.9
2026,Vestland,Stord vidaregåande skule,"musikk, dans og drama, musikk",Vg1,MD,num,29.4,39.69,0.69,0.887,3,42.7
2026,Vestland,Stord vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,28.5,30.05,0.564,0.702,3,26.0
2026,Vestland,Stord vidaregåande skule,studiespesialisering,Vg1,ST,num,35.9,32.88,0.594,0.756,4,35.3
2026,Vestland,Stord vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,28.8,29.12,0.778,0.956,4,26.7
2026,Vestland,Stord vidaregåande skule,automatisering,Vg2,EL,num,41.4,37.98,0.871,0.989,5,43.8
2026,Vestland,Stord vidaregåande skule,elenergi og ekom,Vg2,EL,num,41.4,36.53,0.786,0.959,4,36.3
2026,Vestland,Stord vidaregåande skule,industriteknologi,Vg2,TP,open,,29.77,0.854,0.985,5,34.3
2026,Vestland,Stord vidaregåande skule,informasjonsteknologi,Vg2,IM,open,,29.89,0.718,0.913,4,27.5
2026,Vestland,Stord vidaregåande skule,kjøretøy,Vg2,TP,num,22.5,24.91,0.702,0.899,4,23.8
2026,Vestland,Stord vidaregåande skule,tømrer,Vg2,BA,num,26.3,28.7,0.713,0.909,4,32.9
2026,Vestland,Stord vidaregåande skule,automatiseringsfaget,Vg3,EL,num,45.7,36.14,0.681,0.878,4,34.3
2026,Vestland,Stord vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,open,,35.12,0.754,0.941,3,31.7
2026,Vestland,Stryn vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,34.7,32.08,0.691,0.888,5,32.6
2026,Vestland,Stryn vidaregåande skule,studiespesialisering,Vg1,ST,num,36.9,32.03,0.501,0.573,4,23.2
2026,Vestland,Stryn vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,28.7,29.81,0.581,0.733,3,22.5
2026,Vestland,Stryn vidaregåande skule,betong og mur,Vg2,BA,num,30.0,31.58,0.8,0.966,5,26.3
2026,Vestland,Stryn vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,29.22,0.705,0.901,4,30.0
2026,Vestland,Stryn vidaregåande skule,transport og logistikk,Vg2,TP,num,23.8,27.16,0.708,0.905,4,25.0
2026,Vestland,Stryn vidaregåande skule,tømrer,Vg2,BA,num,31.4,30.18,0.698,0.895,4,25.7
2026,Vestland,Tertnes vidaregåande skule,studiespesialisering,Vg1,ST,num,41.3,41.98,0.867,0.988,9,41.9
2026,Vestland,Voss gymnas,"frisør, blomster, interiør og eksponeringsdesign",Vg1,FD,num,38.4,29.49,0.535,0.646,3,35.9
2026,Vestland,Voss gymnas,helse- og oppvekstfag,Vg1,HS,num,36.2,30.51,0.542,0.66,4,37.1
2026,Vestland,Voss gymnas,idrettsfag,Vg1,ID,num,37.2,34.26,0.73,0.923,4,31.9
2026,Vestland,Voss gymnas,informasjonsteknologi og medieproduksjon,Vg1,IM,num,28.3,34.24,0.686,0.882,5,31.3
2026,Vestland,Voss gymnas,"kunst, design og arkitektur",Vg1,KD,num,43.2,34.42,0.683,0.88,5,33.9
2026,Vestland,Voss gymnas,"musikk, dans og drama, musikk",Vg1,MD,num,31.3,37.85,0.677,0.873,3,37.4
2026,Vestland,Voss gymnas,"salg, service og reiseliv",Vg1,SR,open,,29.34,0.552,0.679,2,28.5
2026,Vestland,Voss gymnas,studiespesialisering,Vg1,ST,num,38.8,35.61,0.483,0.534,4,36.7
2026,Vestland,Voss gymnas,barne- og ungdomsarbeider,Vg2,HS,num,22.2,30.59,0.819,0.974,5,40.0
2026,Vestland,Voss gymnas,frisør,Vg2,FD,num,37.1,25.63,0.598,0.763,3,30.0
2026,Vestland,Voss gymnas,helsearbeiderfag,Vg2,HS,num,40.0,29.28,0.707,0.904,4,27.5
2026,Vestland,Voss gymnas,"salg, service og reiseliv",Vg2,SR,open,,28.98,0.636,0.821,0,
2026,Vestland,Voss gymnas,påbygg. gen. studiekompetanse,Vg3,PB,num,46.3,38.53,0.851,0.984,4,42.5
2026,Vestland,Voss vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,29.4,32.28,0.764,0.947,5,33.5
2026,Vestland,Voss vidaregåande skule,elektro og datateknologi,Vg1,EL,num,40.6,33.98,0.917,0.996,5,35.7
2026,Vestland,Voss vidaregåande skule,naturbruk,Vg1,NA,num,27.8,32.27,0.787,0.96,5,30.4
2026,Vestland,Voss vidaregåande skule,"naturbruk, friluftsliv",Vg1,NA,num,46.3,35.91,0.76,0.945,4,38.7
2026,Vestland,Voss vidaregåande skule,"naturbruk, hest",Vg1,NA,num,35.3,33.05,0.844,0.983,5,33.5
2026,Vestland,Voss vidaregåande skule,restaurant- og matfag,Vg1,RM,open,,35.23,0.585,0.741,3,43.8
2026,Vestland,Voss vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,34.0,34.35,0.907,0.995,5,34.4
2026,Vestland,Voss vidaregåande skule,arbeidsmaskiner,Vg2,TP,num,36.3,33.87,0.813,0.972,4,27.8
2026,Vestland,Voss vidaregåande skule,baker og konditor,Vg2,RM,num,34.3,34.95,0.705,0.902,3,37.1
2026,Vestland,Voss vidaregåande skule,betong og mur,Vg2,BA,open,,30.47,0.741,0.932,4,28.6
2026,Vestland,Voss vidaregåande skule,elenergi og ekom,Vg2,EL,num,44.3,39.08,0.912,0.996,5,42.9
2026,Vestland,Voss vidaregåande skule,heste- og dyrefag,Vg2,NA,num,41.3,30.32,0.75,0.938,4,22.5
2026,Vestland,Voss vidaregåande skule,industriteknologi,Vg2,TP,num,35.6,33.84,0.888,0.992,5,33.8
2026,Vestland,Voss vidaregåande skule,kjøretøy,Vg2,TP,open,,26.37,0.748,0.937,3,17.5
2026,Vestland,Voss vidaregåande skule,kokk- og servitørfag,Vg2,RM,num,38.6,26.94,0.725,0.919,4,25.7
