school,fylke,program,occurrence,level,category,year,round,expected,spread,p_fill,history_years
Gjøvik videregående skole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,35.8,4.4,0.586,4
Gjøvik videregående skole,Innlandet,"Studiespesialisering, forberedende IB",0,Vg1,ST,2026,2,35.7,7.0,0.27,0
Gjøvik videregående skole,Innlandet,Barne- og ungdomsarbeider,0,Vg2,HS,2026,2,28.7,4.4,0.675,5
Gjøvik videregående skole,Innlandet,Drama,0,Vg2,MD,2026,2,35.5,6.5,0.267,1
Gjøvik videregående skole,Innlandet,Frisør,0,Vg2,FD,2026,2,26.9,5.6,0.4,2
Gjøvik videregående skole,Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,28.1,5.6,0.563,3
Gjøvik videregående skole,Innlandet,"Helsearbeiderfag, SK 3 år",0,Vg2,HS,2026,2,35.7,5.6,0.481,2
Gjøvik videregående skole,Innlandet,Hudpleie,0,Vg2,HS,2026,2,31.3,5.6,0.565,3
Gjøvik videregående skole,Innlandet,Informasjonsteknologi,0,Vg2,IM,2026,2,29.9,5.6,0.6,3
Gjøvik videregående skole,Innlandet,International baccalaureate,0,Vg2,ST,2026,2,39.0,4.4,0.772,6
Gjøvik videregående skole,Innlandet,"Kunst, design og arkitektur",1,Vg2,KD,2026,2,29.7,6.5,0.304,1
Gjøvik videregående skole,Innlandet,Medier og kommunikasjon,1,Vg2,MK,2026,2,30.4,5.6,0.436,3
Gjøvik videregående skole,Innlandet,Musikk,0,Vg2,MD,2026,2,31.9,6.5,0.278,1
Gjøvik videregående skole,Innlandet,Realfag,0,Vg2,ST,2026,2,32.5,5.6,0.451,3
Gjøvik videregående skole,Innlandet,Rørlegger,0,Vg2,BA,2026,2,32.4,5.6,0.536,2
Gjøvik videregående skole,Innlandet,Salg og reiseliv,0,Vg2,SR,2026,2,31.7,5.6,0.591,3
Gjøvik videregående skole,Innlandet,"Service, sikkerhet og admin",0,Vg2,SR,2026,2,27.6,6.5,0.432,1
Gjøvik videregående skole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,30.2,5.6,0.491,3
Gjøvik videregående skole,Innlandet,Tømrer,0,Vg2,BA,2026,2,27.1,5.6,0.518,2
Hadeland videregående skole,Innlandet,Bygg- og anleggsteknikk,0,Vg1,BA,2026,2,28.3,4.4,0.644,5
Hadeland videregående skole,Innlandet,Elektro og datateknologi,0,Vg1,EL,2026,2,33.2,4.4,0.695,5
Hadeland videregående skole,Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,27.5,5.6,0.532,3
Hadeland videregående skole,Innlandet,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2026,2,39.4,5.6,0.619,3
Hadeland videregående skole,Innlandet,Idrettsfag,0,Vg1,ID,2026,2,44.4,4.4,0.677,5
Hadeland videregående skole,Innlandet,Restaurant- og matfag,0,Vg1,RM,2026,2,27.5,7.0,0.243,0
Hadeland videregående skole,Innlandet,"Salg, service og reiseliv",0,Vg1,SR,2026,2,29.9,4.4,0.602,4
Hadeland videregående skole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,37.4,7.0,0.395,0
Hadeland videregående skole,Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,28.5,4.4,0.637,4
Hadeland videregående skole,Innlandet,Barne- og ungdomsarbeider,0,Vg2,HS,2026,2,30.1,6.5,0.353,1
Hadeland videregående skole,Innlandet,Datateknologi og elektronikk,0,Vg2,EL,2026,2,30.0,6.5,0.359,1
Hadeland videregående skole,Innlandet,Elenergi og ekom,0,Vg2,EL,2026,2,35.3,4.4,0.686,5
Hadeland videregående skole,Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,29.9,5.6,0.414,2
Hadeland videregående skole,Innlandet,"Helsearbeiderfag, SK 3 år",0,Vg2,HS,2026,2,36.8,6.5,0.382,1
Hadeland videregående skole,Innlandet,Idrettsfag,1,Vg2,ID,2026,2,32.0,5.6,0.427,3
Hadeland videregående skole,Innlandet,Industriteknologi,0,Vg2,TP,2026,2,33.3,5.6,0.566,3
Hadeland videregående skole,Innlandet,Kjøretøy,0,Vg2,TP,2026,2,26.4,5.6,0.485,3
Hadeland videregående skole,Innlandet,Kokk- og servitørfag,0,Vg2,RM,2026,2,27.6,6.5,0.333,1
Hadeland videregående skole,Innlandet,Medier og kommunikasjon,1,Vg2,MK,2026,2,31.2,6.5,0.262,1
Hadeland videregående skole,Innlandet,Musikk,0,Vg2,MD,2026,2,33.1,6.5,0.252,1
Hadeland videregående skole,Innlandet,Realfag,0,Vg2,ST,2026,2,32.4,6.5,0.316,1
Hadeland videregående skole,Innlandet,Salg og reiseliv,0,Vg2,SR,2026,2,30.8,5.6,0.516,2
Hadeland videregående skole,Innlandet,"Service, sikkerhet og admin",0,Vg2,SR,2026,2,28.1,6.5,0.412,1
Hadeland videregående skole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,29.9,6.5,0.332,1
Hadeland videregående skole,Innlandet,Tømrer,0,Vg2,BA,2026,2,32.3,4.4,0.652,4
Hamar katedralskole,Innlandet,Elektro og datateknologi,0,Vg1,EL,2026,2,35.5,5.6,0.579,3
Hamar katedralskole,Innlandet,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2026,2,28.2,5.6,0.47,2
Hamar katedralskole,Innlandet,"Håndverk, design og produktutv, søm/th, SK 3 år",0,Vg1,DT,2026,2,29.4,6.5,0.337,1
Hamar katedralskole,Innlandet,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2026,2,33.7,4.4,0.697,5
Hamar katedralskole,Innlandet,"Kunst, design og arkitektur",0,Vg1,KD,2026,2,35.5,4.4,0.588,4
Hamar katedralskole,Innlandet,Medier og kommunikasjon,0,Vg1,MK,2026,2,35.5,5.6,0.519,2
Hamar katedralskole,Innlandet,"Salg, service og reiseliv",0,Vg1,SR,2026,2,29.0,4.4,0.694,5
Hamar katedralskole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,31.8,6.5,0.414,1
Hamar katedralskole,Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,25.2,4.4,0.727,4
Hamar katedralskole,Innlandet,Datateknologi og elektronikk,0,Vg2,EL,2026,2,28.7,5.6,0.62,3
Hamar katedralskole,Innlandet,Frisør,0,Vg2,FD,2026,2,26.2,5.6,0.41,2
Hamar katedralskole,Innlandet,Industriteknologi,0,Vg2,TP,2026,2,26.1,4.4,0.596,4
Hamar katedralskole,Innlandet,Informasjonsteknologi,0,Vg2,IM,2026,2,29.5,4.4,0.651,4
Hamar katedralskole,Innlandet,Interiør og eksponeringsdesign,0,Vg2,FD,2026,2,29.1,5.6,0.568,3
Hamar katedralskole,Innlandet,Kjøretøy,0,Vg2,TP,2026,2,24.9,4.4,0.657,5
Hamar katedralskole,Innlandet,"Kunst, design og arkitektur",1,Vg2,KD,2026,2,28.0,5.6,0.482,3
Hamar katedralskole,Innlandet,Medieproduksjon,0,Vg2,IM,2026,2,33.7,4.4,0.618,5
Hamar katedralskole,Innlandet,Medier og kommunikasjon,1,Vg2,MK,2026,2,29.1,6.5,0.288,1
Hamar katedralskole,Innlandet,Realfag,0,Vg2,ST,2026,2,30.3,6.5,0.338,1
Hamar katedralskole,Innlandet,Salg og reiseliv,0,Vg2,SR,2026,2,29.3,4.4,0.721,5
Hamar katedralskole,Innlandet,"Service, sikkerhet og admin",0,Vg2,SR,2026,2,28.1,6.5,0.415,1
Hamar katedralskole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,28.7,5.6,0.457,2
Hamar katedralskole,Innlandet,"Søm og tekstilhåndverk, SK 3 år",0,Vg2,DT,2026,2,32.8,7.0,0.263,0
Jønsberg videregående skole,Innlandet,Naturbruk,0,Vg1,NA,2026,2,25.0,5.6,0.461,2
Jønsberg videregående skole,Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,25.5,5.6,0.526,2
Jønsberg videregående skole,Innlandet,Arbeidsmaskiner,0,Vg2,TP,2026,2,28.6,4.4,0.675,5
Jønsberg videregående skole,Innlandet,Landbruk og gartnernæring,0,Vg2,NA,2026,2,24.5,5.6,0.388,2
Lena-Valle videregående skole,Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,30.0,4.4,0.678,5
Lena-Valle videregående skole,Innlandet,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2026,2,37.4,5.6,0.718,3
Lena-Valle videregående skole,Innlandet,Idrettsfag,0,Vg1,ID,2026,2,36.3,5.6,0.585,3
Lena-Valle videregående skole,Innlandet,Naturbruk,0,Vg1,NA,2026,2,26.7,5.6,0.534,3
Lena-Valle videregående skole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,35.9,4.4,0.665,5
Lena-Valle videregående skole,Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,27.5,4.4,0.729,5
Lena-Valle videregående skole,Innlandet,Anleggsgartner,0,Vg2,BA,2026,2,31.5,4.4,0.678,4
Lena-Valle videregående skole,Innlandet,Arbeidsmaskiner,0,Vg2,TP,2026,2,32.0,5.6,0.545,3
Lena-Valle videregående skole,Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,26.6,5.6,0.565,3
Lena-Valle videregående skole,Innlandet,"Helsearbeiderfag, SK 3 år",0,Vg2,HS,2026,2,33.4,5.6,0.479,2
Lena-Valle videregående skole,Innlandet,Heste- og dyrefag,0,Vg2,NA,2026,2,31.6,4.4,0.652,4
Lena-Valle videregående skole,Innlandet,Idrettsfag,1,Vg2,ID,2026,2,26.8,6.5,0.353,1
Lena-Valle videregående skole,Innlandet,Kjøretøy,0,Vg2,TP,2026,2,25.2,4.4,0.576,4
Lena-Valle videregående skole,Innlandet,Landbruk og gartnernæring,0,Vg2,NA,2026,2,26.9,4.4,0.586,4
Lena-Valle videregående skole,Innlandet,Realfag,0,Vg2,ST,2026,2,30.6,5.6,0.394,2
Lena-Valle videregående skole,Innlandet,Skogbruk,0,Vg2,NA,2026,2,27.5,5.6,0.407,2
Lena-Valle videregående skole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,29.8,4.4,0.658,5
Lena-Valle videregående skole,Innlandet,Transport og logistikk,0,Vg2,TP,2026,2,23.0,5.6,0.551,3
"Lillehammer videreg skole, avd Nord",Innlandet,Bygg- og anleggsteknikk,0,Vg1,BA,2026,2,26.2,6.5,0.479,1
"Lillehammer videreg skole, avd Nord",Innlandet,Elektro og datateknologi,0,Vg1,EL,2026,2,34.3,4.4,0.718,5
"Lillehammer videreg skole, avd Nord",Innlandet,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2026,2,28.5,5.6,0.468,2
"Lillehammer videreg skole, avd Nord",Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,26.0,4.4,0.587,4
"Lillehammer videreg skole, avd Nord",Innlandet,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2026,2,37.2,4.4,0.671,4
"Lillehammer videreg skole, avd Nord",Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,28.5,5.6,0.629,3
"Lillehammer videreg skole, avd Nord",Innlandet,Barne- og ungdomsarbeider,0,Vg2,HS,2026,2,30.8,4.4,0.54,4
"Lillehammer videreg skole, avd Nord",Innlandet,"Barne- og ungdomsarbeiderfag, SK 3 år",0,Vg2,HS,2026,2,33.8,6.5,0.409,1
"Lillehammer videreg skole, avd Nord",Innlandet,Elenergi og ekom,0,Vg2,EL,2026,2,34.8,4.4,0.709,5
"Lillehammer videreg skole, avd Nord",Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,27.7,6.5,0.396,1
"Lillehammer videreg skole, avd Nord",Innlandet,Helseservicefag,0,Vg2,HS,2026,2,27.9,4.4,0.558,4
"Lillehammer videreg skole, avd Nord",Innlandet,Industriteknologi,0,Vg2,TP,2026,2,27.6,6.5,0.375,1
"Lillehammer videreg skole, avd Nord",Innlandet,Interiør og eksponeringsdesign,0,Vg2,FD,2026,2,28.8,6.5,0.434,1
"Lillehammer videreg skole, avd Nord",Innlandet,Kjøretøy,0,Vg2,TP,2026,2,24.7,4.4,0.589,4
"Lillehammer videreg skole, avd Nord",Innlandet,"Klima, energi og miljøteknikk",0,Vg2,BA,2026,2,25.4,7.0,0.306,0
"Lillehammer videreg skole, avd Nord",Innlandet,Rørlegger,0,Vg2,BA,2026,2,30.7,4.4,0.671,4
"Lillehammer videreg skole, avd Nord",Innlandet,Tømrer,0,Vg2,BA,2026,2,24.8,4.4,0.63,4
"Lillehammer videreg skole, avd Sør",Innlandet,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2026,2,33.5,4.4,0.645,5
"Lillehammer videreg skole, avd Sør",Innlandet,"Kunst, design og arkitektur",0,Vg1,KD,2026,2,31.8,5.6,0.513,2
"Lillehammer videreg skole, avd Sør",Innlandet,Restaurant- og matfag,0,Vg1,RM,2026,2,25.9,6.5,0.373,1
"Lillehammer videreg skole, avd Sør",Innlandet,"Salg, service og reiseliv",0,Vg1,SR,2026,2,28.0,5.6,0.617,2
"Lillehammer videreg skole, avd Sør",Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,35.8,5.6,0.584,3
"Lillehammer videreg skole, avd Sør",Innlandet,Informasjonsteknologi,0,Vg2,IM,2026,2,29.8,6.5,0.403,1
"Lillehammer videreg skole, avd Sør",Innlandet,Kokk- og servitørfag,0,Vg2,RM,2026,2,24.8,5.6,0.416,2
"Lillehammer videreg skole, avd Sør",Innlandet,"Kunst, design og arkitektur",1,Vg2,KD,2026,2,28.2,7.0,0.249,0
"Lillehammer videreg skole, avd Sør",Innlandet,Matproduksjon,0,Vg2,RM,2026,2,26.4,7.0,0.188,0
"Lillehammer videreg skole, avd Sør",Innlandet,Realfag,0,Vg2,ST,2026,2,29.8,6.5,0.321,1
"Lillehammer videreg skole, avd Sør",Innlandet,Salg og reiseliv,0,Vg2,SR,2026,2,27.4,5.6,0.617,3
"Lillehammer videreg skole, avd Sør",Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,29.0,7.0,0.286,0
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,25.8,5.6,0.425,2
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Idrettsfag,0,Vg1,ID,2026,2,33.0,6.5,0.339,1
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Restaurant- og matfag,0,Vg1,RM,2026,2,22.9,7.0,0.194,0
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,"Salg, service og reiseliv",0,Vg1,SR,2026,2,24.4,6.5,0.367,1
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,30.9,6.5,0.36,1
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,26.7,4.4,0.586,4
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Barne- og ungdomsarbeider,0,Vg2,HS,2026,2,26.5,6.5,0.315,1
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,26.5,4.4,0.528,4
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Idrettsfag,1,Vg2,ID,2026,2,26.1,7.0,0.186,0
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Kjøretøy,0,Vg2,TP,2026,2,20.5,5.6,0.397,2
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Realfag,0,Vg2,ST,2026,2,29.0,6.5,0.274,1
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,27.8,6.5,0.293,1
"Nord-Gudbrandsdal vgs, avd. Otta",Innlandet,Transport og logistikk,0,Vg2,TP,2026,2,23.9,4.4,0.543,4
Nord-Østerdal videregående skole,Innlandet,Bygg- og anleggsteknikk,0,Vg1,BA,2026,2,25.9,5.6,0.548,3
Nord-Østerdal videregående skole,Innlandet,Elektro og datateknologi,0,Vg1,EL,2026,2,33.5,4.4,0.712,5
Nord-Østerdal videregående skole,Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,26.1,5.6,0.451,2
Nord-Østerdal videregående skole,Innlandet,Idrettsfag,0,Vg1,ID,2026,2,37.6,4.4,0.671,5
Nord-Østerdal videregående skole,Innlandet,"Musikk, dans og drama, musikk",0,Vg1,MD,2026,2,33.0,5.6,0.475,2
Nord-Østerdal videregående skole,Innlandet,Restaurant- og matfag,0,Vg1,RM,2026,2,26.4,7.0,0.249,0
Nord-Østerdal videregående skole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,34.6,5.6,0.48,2
Nord-Østerdal videregående skole,Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,30.9,4.4,0.71,5
Nord-Østerdal videregående skole,Innlandet,Arbeidsmaskiner,0,Vg2,TP,2026,2,33.3,4.4,0.699,5
Nord-Østerdal videregående skole,Innlandet,Automatisering,0,Vg2,EL,2026,2,41.3,4.4,0.765,6
Nord-Østerdal videregående skole,Innlandet,Barne- og ungdomsarbeider,0,Vg2,HS,2026,2,29.7,6.5,0.366,1
Nord-Østerdal videregående skole,Innlandet,Datateknologi og elektronikk,0,Vg2,EL,2026,2,27.5,4.4,0.574,4
Nord-Østerdal videregående skole,Innlandet,Elenergi og ekom,0,Vg2,EL,2026,2,38.0,4.4,0.778,6
Nord-Østerdal videregående skole,Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,29.2,5.6,0.429,2
Nord-Østerdal videregående skole,Innlandet,Idrettsfag,1,Vg2,ID,2026,2,29.6,6.5,0.321,1
Nord-Østerdal videregående skole,Innlandet,Kjøretøy,0,Vg2,TP,2026,2,27.3,5.6,0.489,3
Nord-Østerdal videregående skole,Innlandet,Musikk,0,Vg2,MD,2026,2,31.4,6.5,0.258,1
Nord-Østerdal videregående skole,Innlandet,Realfag,0,Vg2,ST,2026,2,30.8,5.6,0.428,2
Nord-Østerdal videregående skole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,29.6,5.6,0.413,2
Nord-Østerdal videregående skole,Innlandet,Tømrer,0,Vg2,BA,2026,2,29.3,5.6,0.476,2
Raufoss videregående skole,Innlandet,Elektro og datateknologi,0,Vg1,EL,2026,2,32.0,4.4,0.651,4
Raufoss videregående skole,Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,29.7,5.6,0.518,3
